source,title,ship,cruiseLine,region,departurePort,arrivalPort,departureDate,nights,itinerary,priceFrom,currency,cabinType,flightIncluded,escorted,familyScore,luxuryTier,clubRoom,clubRoomLabel,clubRoomNote,status,tags,notes,bookingUrl,affiliateUrl,sourceUrl,lastChecked,autoUpdatedAt,sourceReachable,sourceHttpStatus,sourcePageTitle,sourceFinalUrl,updateNote
ベストワンクルーズ,セレブリティ・ビヨンド号で行く 西カリブ海クルーズ 7泊8日 -フォート・ローダデール発(アメリカ)フォート・ローダデール着(アメリカ)-,セレブリティ・ビヨンド号,セレブリティクルーズ,カリブ海,フォートローダデール,フォートローダデール,2026-12-06,7,フォートローダデール / ナッソー / ジョージタウン / コスメル,81700,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,カリブ海 / セレブリティクルーズ / プレミアム客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CEL/CO__CEL_CELBY_7N_FLL_91859.html,,https://www.best1cruise.com/B/CEL/CO__CEL_CELBY_7N_FLL_91859.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CEL/CO__CEL_CELBY_7N_FLL_91859.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,セレブリティ・エクセル号で行く 東カリブ海クルーズ 7泊8日 -マイアミ発(アメリカ)マイアミ着(アメリカ)-,セレブリティ・エクセル号,セレブリティクルーズ,カリブ海,マイアミ,マイアミ,2026-12-06,7,マイアミ / ナッソー / シャーロットアマリー/セントトーマス島 / セントジョンズ,83600,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,カリブ海 / セレブリティクルーズ / プレミアム客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CEL/CO__CEL_CELXC_7N_MIA_91924.html,,https://www.best1cruise.com/B/CEL/CO__CEL_CELXC_7N_MIA_91924.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CEL/CO__CEL_CELXC_7N_MIA_91924.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタスメラルダ号で行く カナリア諸島クルーズ 7泊8日 -テネリフェ島/カナリア諸島発(スペイン)テネリフェ島/カナリア諸島着(スペイン)-,コスタスメラルダ号,コスタクルーズ,その他,テネリフェ,テネリフェ,2026-12-06,7,テネリフェ / アレシフェ / ラスパルマス / アガディール,92340,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,その他 / コスタクルーズ / テネリフェ発(カナリア諸島/スペイン),ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_111093.html,,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_111093.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_111093.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,カーニバルレジェンド号で行く カリブ海クルーズ 7泊8日 -タンパ発(アメリカ)タンパ着(アメリカ)-,カーニバルレジェンド号,カーニバルレジェンド,カリブ海,タンパ,タンパ,2026-12-06,7,タンパ / コスメル / ベリーズ / ロアタン / コスタマヤ,93700,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,カリブ海 / カーニバルレジェンド / タンパ発(アメリカ),ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CAR/CO__CAR_CARLE_7N_TMP_114090.html,,https://www.best1cruise.com/B/CAR/CO__CAR_CARLE_7N_TMP_114090.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CAR/CO__CAR_CARLE_7N_TMP_114090.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ノルウェージャンプリマ号で行く カリブ海クルーズ 7泊8日 -サン・ファン発(プエルトリコ)サン・ファン着(プエルトリコ)-,ノルウェージャンプリマ号,ノルウェージャンクルーズ,カリブ海,サンファン,サンファン,2026-12-06,7,サンファン / フィリップスバーグ / セントルシア / ブリッジタウン / バセテール / シャーロットアマリー/セントトーマス島 / トルトラ,132800,JPY,The Haven級候補,false,false,A,スタンダード,true,The Haven級,NCLのThe Haven相当をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / ノルウェージャンクルーズ / サンファン発(プエルトリコ) / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/NCL/CO__NCL_NCLPM_7N_SJU_106028.html,,https://www.best1cruise.com/B/NCL/CO__NCL_NCLPM_7N_SJU_106028.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/NCL/CO__NCL_NCLPM_7N_SJU_106028.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,リーガルプリンセス号で行く アメリカ東海岸クルーズ 14泊15日 -フォート・ローダデール発(アメリカ)フォート・ローダデール着(アメリカ)-,リーガルプリンセス号,プリンセス・クルーズ,カリブ海,フォートローダデール,フォートローダデール,2026-12-06,14,フォートローダデール / アンバーコーブ / グランドターク / オランヘスタード / ウィレムスタード,182691,JPY,スイート/リザーブ・コレクション級候補,false,false,A,スタンダード,true,スイート/リザーブ・コレクション級,プリンセスの上位客室をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / プリンセス・クルーズ / プレミアム客船 / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/PRN/CO__PRN_PRNRG_14N_FLL_106534.html,,https://www.best1cruise.com/B/PRN/CO__PRN_PRNRG_14N_FLL_106534.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/PRN/CO__PRN_PRNRG_14N_FLL_106534.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
MITSUI OCEAN CRUISES,MITSUI OCEAN SAKURA サンタクルーズ 横浜/名古屋,MITSUI OCEAN SAKURA,MITSUI OCEAN CRUISES,日本発着,横浜,名古屋,2026-12-07,1,横浜 / 名古屋,69000,JPY,三六スイート以上候補,false,false,B,高級,true,三六スイート以上候補,MITSUI OCEAN SAKURAの上位スイートをクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,公式確認済み,日本発着 / 短期 / 片道クルーズ / クラブルーム級,横浜発・名古屋着の短期サンタクルーズ。初乗船候補。,https://www.mitsuioceancruises.com/tour/?ship=sakura,,https://www.mitsuioceancruises.com/tour/?ship=sakura,2026-07-01,2026-07-01T03:50:51.391Z,true,200,MITSUI OCEAN SAKURA クルーズスケジュール・料金【公式】MITSUI OCEAN CRUISES（三井オーシャンクルーズ）,https://www.mitsuioceancruises.com/tour/?ship=sakura,自動更新: 参照ページ到達確認済み。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタスメラルダ号で行く カナリア諸島クルーズ 7泊8日 -テネリフェ島/カナリア諸島発(スペイン)テネリフェ島/カナリア諸島着(スペイン)-,コスタスメラルダ号,コスタクルーズ,その他,テネリフェ,テネリフェ,2026-12-07,7,テネリフェ / アレシフェ / ラスパルマス / アガディール,92340,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,その他 / コスタクルーズ / テネリフェ発(カナリア諸島/スペイン),ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_110947.html,,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_110947.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_TCI_110947.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタファボローザ号で行く カリブ海クルーズ 7泊8日 -サント・ドミンゴ発(ドミニカ)サント・ドミンゴ着(ドミニカ)-,コスタファボローザ号,コスタクルーズ,カリブ海,サント・ドミンゴ,サント・ドミンゴ,2026-12-07,7,サント・ドミンゴ / マルティニーク / グアドループ / セントキッツ / アンティグア / トルトラ,98010,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,カリブ海 / コスタクルーズ / カジュアル客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__110885.html,,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__110885.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__110885.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
MITSUI OCEAN CRUISES,MITSUI OCEAN SAKURA クリスマスクルーズI 松山・高知,MITSUI OCEAN SAKURA,MITSUI OCEAN CRUISES,日本発着,名古屋,名古屋,2026-12-08,5,名古屋 / 航海日 / 釜山 / 松山 / 高知 / 名古屋,353000,JPY,三六スイート以上候補,false,false,B,高級,true,三六スイート以上候補,MITSUI OCEAN SAKURAの上位スイートをクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,公式確認済み,日本発着 / クリスマス / 四季 / クラブルーム級,名古屋発着のクリスマス時期クルーズ。松山・高知方面。,https://www.mitsuioceancruises.com/tour/?ship=sakura,,https://www.mitsuioceancruises.com/tour/?ship=sakura,2026-07-01,2026-07-01T03:50:51.391Z,true,200,MITSUI OCEAN SAKURA クルーズスケジュール・料金【公式】MITSUI OCEAN CRUISES（三井オーシャンクルーズ）,https://www.mitsuioceancruises.com/tour/?ship=sakura,自動更新: 参照ページ到達確認済み。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタファボローザ号で行く カリブ海クルーズ 7泊8日 -マルティニーク発(フランス)マルティニーク着(フランス)-,コスタファボローザ号,コスタクルーズ,カリブ海,マルティニーク,マルティニーク,2026-12-09,7,マルティニーク / グアドループ / セントキッツ / アンティグア / トルトラ / サント・ドミンゴ,98010,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,カリブ海 / コスタクルーズ / カジュアル客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__110886.html,,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__110886.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__110886.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
クルーズプラネット,MSCベリッシマ【那覇発着】那覇発着クルーズ5日間,MSCベリッシマ,MSCクルーズ,日本発着,那覇,那覇,2026-12-10,4,那覇 / 石垣島 / 基隆/台北 / 宮古島 / 那覇,65980,JPY,MSCヨットクラブ候補,false,false,S,カジュアル,true,MSCヨットクラブ,MSC Yacht Clubをクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,公式確認済み,MSCベリッシマ / 大型船 / 日本発着 / クラブルーム級,掲載元の円建て価格から取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.cruiseplanet.co.jp/tour?id=21941,,https://www.cruiseplanet.co.jp/tour?id=21941,2026-07-01,2026-07-01T03:50:43.829Z,true,200,MSCベリッシマ クルーズプラネット掲載ページ,https://www.cruiseplanet.co.jp/tour?id=21941,自動取得: 円建て価格を掲載元から取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタスメラルダ号で行く カナリア諸島クルーズ 7泊8日 -ラス・パルマス・デ・グラン・カナリア発(スペイン)ラス・パルマス・デ・グラン・カナリア着(スペイン)-,コスタスメラルダ号,コスタクルーズ,その他,ラスパルマス,ラスパルマス,2026-12-10,7,ラスパルマス / アガディール / テネリフェ,92340,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,その他 / コスタクルーズ / ラスパルマス発(カナリア諸島/スペイン),ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_LAS_111581.html,,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_LAS_111581.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSSM_7N_LAS_111581.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,コスタファボローザ号で行く カリブ海クルーズ 7泊8日 -グアドループ発(フランス)グアドループ着(フランス)-,コスタファボローザ号,コスタクルーズ,カリブ海,グアドループ,グアドループ,2026-12-10,7,グアドループ / セントキッツ / アンティグア / トルトラ / サント・ドミンゴ / マルティニーク,98010,JPY,通常客室目安,false,false,S,スタンダード,false,,,API取得,カリブ海 / コスタクルーズ / カジュアル客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__110912.html,,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__110912.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/COS/CO__COS_COSFB_7N__110912.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ボイジャー・オブ・ザ・シーズ号で行く メキシコクルーズ 7泊8日 -ロサンゼルス発(アメリカ)ロサンゼルス着(アメリカ)-,ボイジャー・オブ・ザ・シーズ号,ロイヤルカリビアンクルーズ,その他,ロサンゼルス,ロサンゼルス,2026-12-11,7,ロサンゼルス / マサトラン / カボサンルーカス,34300,JPY,Royal Suite Class級候補,false,false,S,スタンダード,true,Royal Suite Class級,ロイヤル・カリビアンのスイート特典対象をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,その他 / ロイヤルカリビアンクルーズ / ロイヤルカリビアンクルーズ / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/RCI/CO__RCI_RCIVY_7N_LAX_94652.html,,https://www.best1cruise.com/B/RCI/CO__RCI_RCIVY_7N_LAX_94652.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/RCI/CO__RCI_RCIVY_7N_LAX_94652.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ホーランドアメリカ ニューアムステルダム号で行く アメリカ東海岸クルーズ 9泊10日 -フォート・ローダデール発(アメリカ)フォート・ローダデール着(アメリカ)-,ホーランドアメリカ ニューアムステルダム号,ホーランドアメリカライン,カリブ海,フォートローダデール,フォートローダデール,2026-12-11,9,フィリップスバーグ / セントジョンズ / ロードタウン / サンファン / ハーフムーンケイ,68400,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,カリブ海 / ホーランドアメリカライン / アメリカ東海岸,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/HAL/CO__HAL_HALNW_9N_FLL_94730.html,,https://www.best1cruise.com/B/HAL/CO__HAL_HALNW_9N_FLL_94730.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/HAL/CO__HAL_HALNW_9N_FLL_94730.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ホーランドアメリカ ユーロダム号で行く アメリカ東海岸クルーズ 7泊8日 -フォート・ローダデール発(アメリカ)フォート・ローダデール着(アメリカ)-,ホーランドアメリカ ユーロダム号,ホーランドアメリカライン,カリブ海,フォートローダデール,フォートローダデール,2026-12-12,7,ナッソー / グランドターク / キール / ハーフムーンケイ,49400,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,カリブ海 / ホーランドアメリカライン / アメリカ東海岸,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/HAL/CO__HAL_HALEU_7N_FLL_94797.html,,https://www.best1cruise.com/B/HAL/CO__HAL_HALEU_7N_FLL_94797.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/HAL/CO__HAL_HALEU_7N_FLL_94797.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ホーランドアメリカ ザイデルダム号で行く アメリカ西海岸クルーズ 7泊8日 -マイアミ発(アメリカ)マイアミ着(アメリカ)-,ホーランドアメリカ ザイデルダム号,ホーランドアメリカライン,カリブ海,マイアミ,マイアミ,2026-12-12,7,ハーフムーンケイ / オーチョリオス / ジョージタウン / コスメル,50900,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,カリブ海 / ホーランドアメリカライン / マイアミ発(アメリカ),ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/HAL/CO__HAL_HALZU_7N_MIA_94780.html,,https://www.best1cruise.com/B/HAL/CO__HAL_HALZU_7N_MIA_94780.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/HAL/CO__HAL_HALZU_7N_MIA_94780.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,セレブリティ・コンステレーション号で行く 南カリブ海クルーズ 7泊8日 -サン・ファン発(プエルトリコ)サン・ファン着(プエルトリコ)-,セレブリティ・コンステレーション号,セレブリティ コンステレーション,カリブ海,サンファン,サンファン,2026-12-12,7,サンファン / トルトラ / バセテール / ロゾー / カストリーズ / セント・ジョージズ,57800,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,カリブ海 / セレブリティ コンステレーション / プレミアム客船,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CEL/CO__CEL_CELCS_7N_SJU_91934.html,,https://www.best1cruise.com/B/CEL/CO__CEL_CELCS_7N_SJU_91934.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CEL/CO__CEL_CELCS_7N_SJU_91934.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ハーモニー・オブ・ザ・シーズ号で行く 東カリブ海クルーズ 7泊8日 -ポートカナベラル発(アメリカ)ポートカナベラル着(アメリカ)-,ハーモニー・オブ・ザ・シーズ号,ロイヤルカリビアンクルーズ,カリブ海,ポートカナベラル,ポートカナベラル,2026-12-12,7,シャーロットアマリー/セントトーマス島 / ナッソー / ココケイ,107600,JPY,Royal Suite Class級候補,false,false,S,スタンダード,true,Royal Suite Class級,ロイヤル・カリビアンのスイート特典対象をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / ロイヤルカリビアンクルーズ / ハーモニーオブザシーズ / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/RCI/CO__RCI_RCIHM_7N__95570.html,,https://www.best1cruise.com/B/RCI/CO__RCI_RCIHM_7N__95570.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/RCI/CO__RCI_RCIHM_7N__95570.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,リーガルプリンセス号で行く アメリカ東海岸クルーズ 8泊9日 -フォート・ローダデール発(アメリカ)フォート・ローダデール着(アメリカ)-,リーガルプリンセス号,プリンセス・クルーズ,カリブ海,フォートローダデール,フォートローダデール,2026-12-12,8,フォートローダデール / アンバーコーブ / オランヘスタード / ウィレムスタード,131016,JPY,スイート/リザーブ・コレクション級候補,false,false,A,スタンダード,true,スイート/リザーブ・コレクション級,プリンセスの上位客室をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / プリンセス・クルーズ / プレミアム客船 / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/PRN/CO__PRN_PRNRG_8N_FLL_97715.html,,https://www.best1cruise.com/B/PRN/CO__PRN_PRNRG_8N_FLL_97715.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/PRN/CO__PRN_PRNRG_8N_FLL_97715.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,シーボーンオベーション号で行く カリブ海クルーズ 7泊8日 -ブリッジタウン発(バルバドス)ブリッジタウン着(バルバドス)-,シーボーンオベーション号,シーボーンクルーズ,カリブ海,ブリッジタウン,ブリッジタウン,2026-12-12,7,Iles des Saintes / ブリッジタウン / プラヤ・デル・カルメン / ロゾー,359800,JPY,上位スイート級候補,false,false,B,高級,true,上位スイート級,日本船・ラグジュアリー船の上位客室をクラブルーム級候補として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / シーボーンクルーズ / ブリッジタウン発(バルバドス) / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/SBN/CO__SBN_sbov_7N_BGI_95329.html,,https://www.best1cruise.com/B/SBN/CO__SBN_sbov_7N_BGI_95329.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/SBN/CO__SBN_sbov_7N_BGI_95329.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,レディアンス・オブ・ザ・シーズ号で行く メキシコクルーズ 7泊8日 -サンディエゴ発(アメリカ)サンディエゴ着(アメリカ)-,レディアンス・オブ・ザ・シーズ号,ロイヤルカリビアンクルーズ,その他,サンディエゴ,サンディエゴ,2026-12-13,7,サンディエゴ / サンタカタリナ島 / エンセナダ / カボサンルーカス,34000,JPY,Royal Suite Class級候補,false,false,S,スタンダード,true,Royal Suite Class級,ロイヤル・カリビアンのスイート特典対象をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,その他 / ロイヤルカリビアンクルーズ / カジュアル客船 / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/RCI/CO__RCI_RCIRD_7N_SAN_94638.html,,https://www.best1cruise.com/B/RCI/CO__RCI_RCIRD_7N_SAN_94638.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/RCI/CO__RCI_RCIRD_7N_SAN_94638.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,エンチャントメント・オブ・ザ・シーズ号で行く 西カリブ海クルーズ 7泊8日 -タンパ発(アメリカ)タンパ着(アメリカ)-,エンチャントメント・オブ・ザ・シーズ号,ロイヤルカリビアンクルーズ,カリブ海,タンパ,タンパ,2026-12-13,7,タンパ / コスメル / ベリーズ / ロアタン / コスタマヤ,38800,JPY,Royal Suite Class級候補,false,false,S,スタンダード,true,Royal Suite Class級,ロイヤル・カリビアンのスイート特典対象をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / ロイヤルカリビアンクルーズ / タンパ発(アメリカ) / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/RCI/CO__RCI_RCIEN_7N_TMP_91798.html,,https://www.best1cruise.com/B/RCI/CO__RCI_RCIEN_7N_TMP_91798.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/RCI/CO__RCI_RCIEN_7N_TMP_91798.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,セレブリティ・サミット号で行く カリブ海クルーズ 7泊8日 -タンパ発(アメリカ)タンパ着(アメリカ)-,セレブリティ・サミット号,セレブリティ サミット,カリブ海,タンパ,タンパ,2026-12-13,7,タンパ / ビミニ島 / キーウェスト / グラン・バハマ,47900,JPY,通常客室目安,false,false,B,スタンダード,false,,,API取得,カリブ海 / セレブリティ サミット / タンパ発(アメリカ),ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/CEL/CO__CEL_CELSM_7N_TMP_91884.html,,https://www.best1cruise.com/B/CEL/CO__CEL_CELSM_7N_TMP_91884.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/CEL/CO__CEL_CELSM_7N_TMP_91884.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
ベストワンクルーズ,ノルウェージャンエピック号で行く カリブ海クルーズ 7泊8日 -ポートカナベラル発(アメリカ)ポートカナベラル着(アメリカ)-,ノルウェージャンエピック号,ノルウェージャンエピック,カリブ海,ポートカナベラル,ポートカナベラル,2026-12-13,7,ケープカナベラル / ナッソー / グレート・スターラップ・ケイ / ジョージタウン / コスメル,49800,JPY,The Haven級候補,false,false,A,スタンダード,true,The Haven級,NCLのThe Haven相当をクラブルーム級として扱います。対象客室・特典は販売会社で確認してください。,API取得,カリブ海 / ノルウェージャンエピック / カジュアル客船 / クラブルーム級,ベストワンクルーズの一覧APIから取得。料金・空席・寄港地・客室条件は詳細ページで最終確認。,https://www.best1cruise.com/B/NCL/CO__NCL_NCLEP_7N_PCV_110025.html,,https://www.best1cruise.com/B/NCL/CO__NCL_NCLEP_7N_PCV_110025.html,2026-06-30,2026-06-30T01:44:32.611Z,true,200,ベストワンクルーズ一覧API,https://www.best1cruise.com/B/NCL/CO__NCL_NCLEP_7N_PCV_110025.html,自動取得: ベストワンクルーズ一覧APIから取得。価格・空席・日程は予約ページで最終確認。
